data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,128,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.629,0.463,0.703,0.885,6.949,0.401,0.66,0.861,0.757,7
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,64,2048,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.log,6.621,0.463,0.703,0.885,6.98,0.399,0.65,0.86,0.743,14
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,256,2048,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.671,0.463,0.704,0.885,7.018,0.393,0.653,0.859,0.757,19
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,128,1024,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.089,0.463,0.7,0.89,6.475,0.376,0.621,0.844,0.764,4
gemma3-4b-bc-split-1_embeddings_last_5turns,2,256,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.106,0.463,0.698,0.887,6.508,0.364,0.62,0.841,0.747,7
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.649,0.462,0.703,0.889,7.736,0.47,0.715,0.891,0.733,19
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,256,8192,combined,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.635,0.462,0.702,0.888,7.756,0.463,0.716,0.897,0.733,20
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,128,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.665,0.462,0.697,0.888,7.751,0.462,0.709,0.894,0.75,19
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,64,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.678,0.462,0.698,0.884,7.783,0.458,0.703,0.886,0.747,18
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,256,4096,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.406,0.462,0.698,0.884,7.547,0.438,0.685,0.876,0.743,11
gemma3-4b-bc-split-1_embeddings_last_5turns,2,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.42,0.462,0.696,0.881,7.574,0.434,0.683,0.875,0.75,16
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,256,4096,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.409,0.462,0.691,0.885,7.563,0.432,0.68,0.877,0.733,10
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,64,4096,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.406,0.462,0.696,0.89,7.569,0.429,0.682,0.88,0.74,17
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,256,2048,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.623,0.462,0.698,0.885,6.939,0.405,0.659,0.864,0.743,5
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,128,2048,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.621,0.462,0.703,0.886,6.951,0.402,0.655,0.861,0.747,6
gemma3-4b-bc-split-1_embeddings_last_5turns,3,256,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.617,0.462,0.7,0.885,6.96,0.398,0.649,0.858,0.757,9
gemma3-4b-bc-split-1_embeddings_last_5turns,3,128,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.631,0.462,0.694,0.891,6.965,0.396,0.65,0.858,0.75,9
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,1024,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.105,0.462,0.697,0.884,6.494,0.369,0.615,0.833,0.74,3
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,128,1024,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.096,0.462,0.704,0.888,6.496,0.364,0.62,0.841,0.729,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,8192,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.677,0.461,0.693,0.883,7.772,0.461,0.7,0.886,0.74,12
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,128,8192,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.658,0.461,0.701,0.885,7.767,0.46,0.703,0.889,0.743,20
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,128,8192,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.663,0.461,0.696,0.888,7.775,0.454,0.706,0.894,0.736,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,4,64,8192,combined,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.678,0.461,0.693,0.887,7.778,0.448,0.703,0.894,0.743,20
gemma3-4b-bc-split-1_embeddings_last_5turns,3,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.403,0.461,0.702,0.887,7.564,0.432,0.678,0.877,0.767,16
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,128,4096,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.416,0.461,0.698,0.888,7.582,0.431,0.682,0.876,0.75,19
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,256,2048,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.636,0.461,0.69,0.883,6.961,0.395,0.649,0.86,0.753,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,128,1024,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.111,0.461,0.698,0.885,6.496,0.373,0.626,0.836,0.74,4
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,64,1024,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.109,0.461,0.704,0.883,6.498,0.372,0.621,0.842,0.726,10
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,128,1024,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.089,0.461,0.699,0.886,6.473,0.37,0.622,0.84,0.747,4
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,128,1024,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.09,0.461,0.703,0.888,6.487,0.369,0.62,0.84,0.747,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,64,1024,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.134,0.461,0.692,0.88,6.534,0.365,0.616,0.837,0.74,5
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,128,1024,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.117,0.461,0.698,0.886,6.508,0.363,0.622,0.842,0.733,8
gemma3-4b-bc-split-1_embeddings_last_5turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.674,0.46,0.694,0.884,7.79,0.454,0.704,0.895,0.736,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,256,8192,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.675,0.46,0.694,0.883,7.78,0.454,0.698,0.886,0.743,10
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,128,8192,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.683,0.46,0.701,0.885,7.782,0.453,0.703,0.891,0.743,19
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,4096,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.405,0.46,0.7,0.885,7.567,0.436,0.679,0.875,0.729,6
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,256,4096,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.405,0.46,0.7,0.887,7.549,0.435,0.688,0.878,0.747,7
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,64,4096,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.405,0.46,0.696,0.886,7.561,0.432,0.676,0.879,0.757,10
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,64,4096,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.416,0.46,0.693,0.881,7.567,0.428,0.679,0.871,0.722,8
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,256,4096,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.44,0.46,0.692,0.882,7.594,0.427,0.68,0.878,0.75,19
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,128,4096,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.408,0.46,0.693,0.884,7.56,0.426,0.675,0.879,0.736,8
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,64,2048,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.649,0.46,0.693,0.878,6.974,0.401,0.648,0.859,0.753,6
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,64,2048,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.638,0.46,0.696,0.884,6.972,0.394,0.652,0.856,0.719,7
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,128,1024,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.102,0.46,0.7,0.886,6.5,0.367,0.621,0.842,0.74,4
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,128,1024,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.115,0.46,0.694,0.881,6.499,0.365,0.618,0.841,0.743,9
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,64,1024,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.116,0.46,0.694,0.883,6.504,0.364,0.615,0.835,0.75,5
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,256,1024,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.115,0.46,0.694,0.881,6.507,0.361,0.617,0.834,0.753,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,4,128,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.684,0.459,0.692,0.884,7.777,0.457,0.702,0.888,0.74,20
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,64,8192,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.678,0.459,0.691,0.886,7.782,0.45,0.699,0.888,0.75,18
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,64,4096,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.398,0.459,0.696,0.89,7.551,0.437,0.687,0.879,0.722,19
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,256,4096,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.407,0.459,0.698,0.887,7.557,0.434,0.682,0.882,0.753,10
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.406,0.459,0.698,0.888,7.561,0.432,0.678,0.879,0.726,12
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,128,4096,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.406,0.459,0.696,0.884,7.552,0.432,0.682,0.876,0.747,6
gemma3-4b-bc-split-1_embeddings_last_5turns,1,64,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.413,0.459,0.695,0.886,7.574,0.431,0.676,0.876,0.743,15
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.421,0.459,0.692,0.885,7.565,0.431,0.682,0.879,0.736,13
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,256,4096,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.427,0.459,0.692,0.887,7.591,0.426,0.682,0.879,0.757,18
