data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.805,0.401,0.635,0.855,7.075,0.346,0.602,0.827,0.743,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.85,0.4,0.648,0.856,7.918,0.399,0.654,0.869,0.733,19
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.611,0.4,0.641,0.854,7.737,0.379,0.628,0.844,0.747,14
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.611,0.4,0.643,0.852,7.74,0.375,0.629,0.845,0.74,17
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.828,0.4,0.643,0.854,7.093,0.35,0.609,0.829,0.757,8
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.835,0.4,0.64,0.856,7.098,0.348,0.608,0.829,0.757,9
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.314,0.4,0.642,0.851,6.631,0.328,0.574,0.81,0.722,13
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.305,0.4,0.637,0.852,6.613,0.322,0.577,0.812,0.743,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.356,0.4,0.635,0.846,6.69,0.318,0.563,0.798,0.747,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.878,0.399,0.643,0.853,7.976,0.395,0.642,0.861,0.736,14
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.871,0.399,0.639,0.852,7.953,0.39,0.641,0.857,0.74,17
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.613,0.399,0.635,0.848,7.739,0.369,0.622,0.848,0.712,16
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.log,6.842,0.399,0.639,0.85,7.108,0.347,0.606,0.83,0.757,13
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.867,0.399,0.638,0.849,7.138,0.347,0.597,0.823,0.729,10
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.813,0.399,0.644,0.855,7.077,0.344,0.604,0.828,0.722,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=2048.log,6.805,0.399,0.634,0.852,7.125,0.343,0.598,0.828,0.722,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.291,0.399,0.639,0.854,6.609,0.325,0.575,0.805,0.733,6
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.343,0.399,0.641,0.854,6.665,0.319,0.569,0.808,0.753,9
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=1024.log,6.289,0.399,0.633,0.854,6.595,0.317,0.568,0.804,0.747,4
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.613,0.398,0.635,0.852,7.732,0.378,0.624,0.84,0.743,17
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.602,0.398,0.638,0.854,7.72,0.373,0.628,0.845,0.733,9
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.82,0.398,0.639,0.855,7.078,0.351,0.607,0.821,0.74,8
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.842,0.398,0.641,0.85,7.123,0.349,0.606,0.82,0.733,11
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.825,0.398,0.636,0.848,7.093,0.343,0.599,0.823,0.736,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.299,0.398,0.643,0.854,6.604,0.323,0.569,0.808,0.75,3
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.321,0.398,0.637,0.85,6.641,0.317,0.565,0.803,0.764,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.log,7.88,0.397,0.64,0.852,7.965,0.392,0.646,0.864,0.743,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.853,0.397,0.642,0.854,7.958,0.385,0.644,0.858,0.736,16
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.622,0.397,0.641,0.852,7.736,0.377,0.623,0.846,0.753,13
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.616,0.397,0.648,0.854,7.743,0.373,0.631,0.843,0.75,19
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.608,0.397,0.635,0.85,7.72,0.371,0.625,0.845,0.757,12
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.801,0.397,0.644,0.859,7.073,0.344,0.604,0.828,0.74,3
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.884,0.396,0.636,0.845,7.953,0.396,0.643,0.857,0.747,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.618,0.396,0.639,0.853,7.729,0.378,0.632,0.852,0.74,15
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.595,0.396,0.643,0.856,7.719,0.377,0.625,0.849,0.75,10
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.83,0.396,0.643,0.856,7.09,0.351,0.598,0.824,0.733,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.818,0.396,0.642,0.855,7.089,0.345,0.606,0.832,0.764,7
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.827,0.396,0.637,0.849,7.114,0.334,0.595,0.825,0.733,10
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.329,0.396,0.64,0.853,6.635,0.323,0.577,0.809,0.743,13
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.325,0.396,0.642,0.854,6.647,0.318,0.57,0.809,0.753,5
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.88,0.395,0.642,0.85,7.971,0.388,0.64,0.858,0.75,15
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.log,7.868,0.395,0.637,0.853,7.961,0.385,0.637,0.857,0.74,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.873,0.395,0.626,0.848,7.974,0.381,0.639,0.853,0.712,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.629,0.395,0.633,0.847,7.757,0.371,0.623,0.843,0.757,15
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.305,0.395,0.638,0.852,6.61,0.321,0.571,0.805,0.767,5
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.312,0.395,0.636,0.85,6.605,0.315,0.563,0.801,0.743,3
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.879,0.394,0.631,0.85,7.975,0.394,0.65,0.856,0.753,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.log,7.87,0.394,0.631,0.849,7.964,0.391,0.641,0.854,0.729,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.log,7.869,0.394,0.638,0.848,7.989,0.387,0.636,0.855,0.729,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.869,0.394,0.635,0.844,7.136,0.351,0.597,0.827,0.726,11
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.835,0.394,0.633,0.851,7.102,0.345,0.596,0.824,0.743,9
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=1024.log,6.314,0.394,0.642,0.853,6.617,0.324,0.573,0.808,0.743,5
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.305,0.394,0.639,0.856,6.615,0.319,0.564,0.805,0.736,4
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.log,7.887,0.393,0.634,0.843,7.984,0.373,0.627,0.849,0.743,19
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.335,0.393,0.637,0.849,6.657,0.31,0.563,0.802,0.733,10
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.907,0.392,0.622,0.841,7.985,0.38,0.633,0.856,0.743,16
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.62,0.392,0.637,0.851,7.727,0.378,0.623,0.847,0.74,11
