data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.log,6.907,0.359,0.593,0.822,7.121,0.32,0.571,0.804,0.729,5.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,128,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.log,6.904,0.359,0.594,0.823,7.137,0.316,0.568,0.804,0.743,13.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,128,1024,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=1024.log,6.377,0.359,0.594,0.827,6.631,0.302,0.543,0.786,0.733,8.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,128,1024,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=1024.log,6.383,0.359,0.591,0.822,6.625,0.298,0.543,0.782,0.722,9.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,64,1024,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=1024.log,6.377,0.359,0.597,0.827,6.623,0.296,0.54,0.789,0.726,6.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,128,1024,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=1024.log,6.379,0.359,0.597,0.824,6.625,0.295,0.54,0.786,0.764,4.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,64,8192,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=8192.log,7.942,0.358,0.59,0.824,7.999,0.368,0.612,0.83,0.719,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,256,8192,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=8192.log,7.943,0.358,0.592,0.825,8.013,0.36,0.606,0.831,0.747,18.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,256,4096,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.log,7.669,0.358,0.596,0.83,7.75,0.353,0.592,0.824,0.757,9.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,256,4096,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.log,7.693,0.358,0.6,0.827,7.775,0.349,0.594,0.824,0.743,20.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,128,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.log,7.679,0.358,0.597,0.825,7.766,0.349,0.594,0.818,0.715,16.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,256,4096,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=4096.log,7.688,0.358,0.597,0.823,7.768,0.348,0.589,0.819,0.743,13.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,128,4096,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.log,7.677,0.358,0.597,0.825,7.759,0.347,0.594,0.821,0.743,13.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,128,4096,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=4096.log,7.682,0.358,0.595,0.827,7.77,0.346,0.593,0.824,0.75,11.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,256,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.log,7.678,0.358,0.599,0.824,7.775,0.343,0.587,0.822,0.733,13.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,64,4096,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.log,7.683,0.358,0.592,0.824,7.771,0.343,0.592,0.82,0.719,16.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,256,2048,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.log,6.908,0.358,0.595,0.825,7.134,0.33,0.573,0.804,0.767,14.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,256,2048,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.log,6.927,0.358,0.591,0.824,7.149,0.327,0.572,0.801,0.747,12.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,2048,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.log,6.908,0.358,0.597,0.829,7.122,0.326,0.574,0.808,0.733,9.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,64,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=2048.log,6.904,0.358,0.601,0.822,7.116,0.325,0.576,0.808,0.74,12.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,64,2048,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=2048.log,6.9,0.358,0.594,0.826,7.119,0.321,0.57,0.804,0.722,9.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,128,1024,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=1024.log,6.402,0.358,0.595,0.824,6.647,0.301,0.538,0.779,0.74,12.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,256,1024,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=1024.log,6.415,0.358,0.595,0.822,6.671,0.298,0.541,0.784,0.757,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,64,1024,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=1024.log,6.379,0.358,0.6,0.824,6.628,0.297,0.543,0.786,0.729,11.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,64,1024,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=1024.log,6.395,0.358,0.597,0.822,6.646,0.295,0.544,0.787,0.736,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,256,8192,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=8192.log,7.952,0.357,0.594,0.818,8.016,0.361,0.606,0.832,0.753,16.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,128,4096,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.log,7.676,0.357,0.594,0.828,7.752,0.353,0.594,0.823,0.743,12.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,128,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.log,7.672,0.357,0.598,0.825,7.768,0.346,0.589,0.821,0.736,18.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,4096,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=4096.log,7.681,0.357,0.592,0.822,7.774,0.345,0.588,0.818,0.715,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.log,7.691,0.357,0.593,0.826,7.777,0.343,0.59,0.82,0.74,15.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,128,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.log,7.672,0.357,0.598,0.824,7.767,0.341,0.589,0.821,0.726,11.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,128,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.log,7.68,0.357,0.594,0.825,7.769,0.339,0.591,0.821,0.74,14.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,128,2048,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=2048.log,6.889,0.357,0.6,0.832,7.109,0.33,0.577,0.807,0.733,5.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,64,2048,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=64__bs=2048.log,6.888,0.357,0.597,0.826,7.113,0.325,0.575,0.807,0.705,10.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.log,6.911,0.357,0.595,0.82,7.134,0.323,0.569,0.798,0.74,7.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=2048.log,6.905,0.357,0.594,0.827,7.129,0.322,0.566,0.804,0.747,5.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,64,2048,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.log,6.9,0.357,0.597,0.821,7.108,0.319,0.571,0.808,0.75,7.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,256,1024,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=1024.log,6.379,0.357,0.598,0.826,6.629,0.301,0.543,0.784,0.747,4.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,64,1024,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=1024.log,6.401,0.357,0.588,0.821,6.656,0.3,0.542,0.783,0.733,11.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,64,1024,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=1024.log,6.385,0.357,0.596,0.829,6.642,0.297,0.542,0.783,0.743,8.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,8192,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=8192.log,7.95,0.356,0.594,0.829,8.01,0.363,0.608,0.828,0.712,17.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,4096,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.log,7.688,0.356,0.595,0.822,7.787,0.343,0.588,0.814,0.729,15.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,64,4096,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.log,7.683,0.356,0.592,0.825,7.776,0.342,0.588,0.816,0.733,9.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,256,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.log,6.903,0.356,0.591,0.827,7.121,0.326,0.574,0.808,0.736,12.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.log,6.911,0.356,0.597,0.824,7.139,0.322,0.569,0.806,0.722,7.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,256,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=2048.log,6.897,0.356,0.595,0.824,7.11,0.319,0.57,0.807,0.75,6.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,64,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.log,6.904,0.356,0.601,0.83,7.123,0.315,0.57,0.805,0.715,11.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,256,1024,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=1024.log,6.379,0.356,0.602,0.827,6.615,0.302,0.544,0.789,0.74,9.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,8192,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=8192.log,7.945,0.355,0.595,0.826,8.012,0.366,0.604,0.828,0.719,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,128,8192,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=8192.log,7.951,0.355,0.59,0.817,8.014,0.356,0.602,0.833,0.74,19.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,256,4096,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=4096.log,7.687,0.355,0.599,0.827,7.771,0.349,0.593,0.823,0.757,12.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,256,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.log,7.679,0.355,0.598,0.822,7.772,0.345,0.586,0.813,0.733,8.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.941,0.355,0.596,0.834,8.02,0.344,0.606,0.839,0.729,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,128,4096,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.log,7.689,0.355,0.597,0.821,7.776,0.342,0.589,0.819,0.726,9.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,64,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.log,7.686,0.355,0.593,0.823,7.775,0.342,0.593,0.818,0.705,18.0
gemma3-4b-bc-split-1_embeddings_last_1turns,1,256,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=1__emb=256__bs=4096.log,7.727,0.355,0.589,0.817,7.82,0.34,0.583,0.815,0.747,20.0
