dataset,file,label,dim_polarity,dim_surprisal,dim_energy,dim_PCA1,dim_PCA2,dim_PCA3,dim_UMAP1,dim_UMAP2,dim_pitch_length,dim_pitch_range,dim_pitch_mean
FiCa,fica/spontA_314_mhm.wav,mhm,3.594,3.122,3.648,-0.438,-0.257,-0.273,-2.120,4.085,37,8.266,96.791
FiCa,fica/spontA_118_ooh.wav,ooh,3.108,3.302,3.365,-0.199,-0.732,-0.201,-3.961,6.352,77,3.387,93.195
FiCa,fica/spontB_309_yeah.wav,yeah,3.634,3.342,3.646,0.077,-0.484,0.155,-3.096,5.816,66,4.500,95.164
FiCa,fica/sun_012_mhm.wav,mhm,3.228,2.681,3.100,-0.401,-0.281,0.093,-1.091,4.721,61,1.846,96.195
FiCa,fica/PR_024_yes.wav,yes,3.785,2.656,3.380,-0.133,-0.333,-0.030,9.379,2.828,52,3.273,93.545
FiCa,fica/spontC_242_ooh.wav,ooh,3.261,3.440,3.668,-0.374,-0.740,-0.073,-3.869,6.177,60,20.494,89.309
FiCa,fica/spontD_178_mhm.wav,mhm,3.005,2.271,2.808,-0.430,0.063,-0.145,-0.974,3.847,34,1.845,92.702
FiCa,fica/spontB_252_yeah.wav,yeah,3.710,2.911,3.437,0.279,-0.256,0.190,7.735,2.165,41,2.758,96.256
FiCa,fica/PS_108_wow.wav,wow,3.656,4.266,3.891,-0.087,-0.570,-0.276,-0.532,14.695,77,16.069,87.391
FiCa,fica/spontB_082_yeah.wav,yeah,3.720,3.586,3.891,-0.088,-0.695,0.177,-3.272,5.560,74,4.510,97.525
FiCa,fica/spontC_192_yeah.wav,yeah,3.697,2.615,3.433,0.200,0.017,-0.130,8.108,2.670,24,18.587,90.285
FiCa,fica/PS_008_oh.wav,oh,3.522,4.069,3.870,-0.228,-0.598,-0.409,-3.983,6.579,36,19.447,93.840
FiCa,fica/PS_016_ooh.wav,ooh,3.352,3.639,3.641,-0.173,-0.653,-0.267,-3.644,5.818,86,6.145,93.121
FiCa,fica/PS_118_wow.wav,wow,3.965,4.379,4.173,-0.116,-0.597,-0.179,-0.413,14.718,140,7.344,92.149
FiCa,fica/spontB_384_yeah.wav,yeah,3.271,3.246,3.202,0.179,-0.177,-0.041,-1.561,6.136,45,2.073,96.543
FiCa,fica/PR_002_yup.wav,yup,4.073,3.185,3.867,-0.071,-0.368,0.155,8.364,3.877,39,8.166,97.748
FiCa,fica/spontF_234_okay.wav,okay,2.912,2.338,2.539,-0.019,-0.029,-0.497,-0.622,-1.657,20,2.874,93.463
FiCa,fica/PS_158_ooh.wav,ooh,3.490,3.744,3.706,-0.290,-0.644,-0.069,-3.490,5.514,90,11.909,95.030
FiCa,fica/spontB_390_yeah.wav,yeah,3.470,2.700,3.140,0.240,-0.153,0.166,7.314,2.147,49,1.940,92.761
FiCa,fica/spontA_109_yeah.wav,yeah,3.172,2.421,3.020,0.211,0.114,0.160,7.606,2.289,43,4.508,93.376
FiCa,fica/NS_091_oh.wav,oh,3.316,3.636,3.442,-0.259,-0.628,-0.283,-3.894,6.182,92,2.080,94.307
FiCa,fica/spontD_378_oh.wav,oh,3.064,3.463,3.237,-0.174,-0.517,-0.249,-3.725,6.296,41,2.599,95.413
FiCa,fica/spontF_082_uh-huh.wav,uh-huh,3.513,3.208,3.606,-0.355,-0.611,0.056,-3.208,5.129,56,15.008,94.438
FiCa,fica/Sy_051_oh.wav,oh,3.255,3.440,3.404,-0.216,-0.578,-0.194,-4.152,6.432,107,2.533,92.967
FiCa,fica/spontF_289_yeah.wav,yeah,3.527,2.685,3.282,0.098,-0.359,0.166,7.652,1.961,58,2.551,94.684
FiCa,fica/spontC_183_yeah.wav,yeah,3.549,2.571,3.315,0.080,-0.205,0.173,7.671,1.923,53,3.951,91.487
FiCa,fica/spontE_227_uh-huh.wav,uh-huh,3.002,2.724,2.868,-0.202,0.142,-0.459,-1.656,4.925,25,2.793,94.469
FiCa,fica/spontE_150_yeah.wav,yeah,3.069,2.741,3.086,-0.142,-0.074,-0.303,-1.997,4.583,19,3.002,97.468
FiCa,fica/spontD_379_oh.wav,oh,3.633,3.917,3.953,-0.179,-0.805,-0.318,-3.696,6.018,84,6.871,99.009
FiCa,fica/spontE_081_uh-huh.wav,uh-huh,3.349,3.187,3.406,-0.448,-0.294,-0.344,-2.541,5.009,28,5.590,96.778
FiCa,fica/PS_150_ooh.wav,ooh,3.590,3.451,3.713,-0.181,-0.678,-0.000,-3.724,5.720,144,12.279,95.786
FiCa,fica/spontA_151_mhm.wav,mhm,3.182,2.914,3.164,-0.387,-0.083,-0.293,-1.687,4.456,33,5.551,95.357
FiCa,fica/spontC_263_uh-huh.wav,uh-huh,3.417,2.835,3.335,-0.297,-0.120,-0.470,-1.925,3.793,28,5.535,95.529
FiCa,fica/spontE_094_yeah.wav,yeah,3.300,2.761,3.183,0.314,-0.385,0.045,7.558,2.866,42,2.010,94.932
FiCa,fica/sun_042_exactly.wav,exactly,3.787,2.046,3.142,-0.196,0.081,0.523,11.737,14.109,45,1.014,93.902
FiCa,fica/spontD_139_mhm.wav,mhm,3.419,3.088,3.499,-0.391,-0.304,-0.157,-1.717,4.244,46,4.132,96.517
FiCa,fica/spontC_320_oh.wav,oh,3.099,3.299,3.343,-0.182,-0.731,-0.161,-4.272,6.403,95,1.061,93.476
FiCa,fica/NegS_008_wow.wav,wow,3.475,4.024,3.590,-0.216,-0.394,-0.203,-0.791,14.778,58,11.119,83.042
FiCa,fica/spontF_486_ooh.wav,ooh,3.104,2.650,2.908,-0.250,-0.283,0.020,-2.155,5.750,77,1.960,92.899
FiCa,fica/spontA_198_okay.wav,okay,3.489,2.866,3.459,-0.158,-0.492,-0.183,-0.820,-2.257,31,1.820,95.514
FiCa,fica/spontA_347_yeah.wav,yeah,3.507,2.826,3.286,0.257,-0.018,-0.009,7.622,2.699,40,0.783,94.522
FiCa,fica/spontE_070_uh-huh.wav,uh-huh,2.972,2.751,2.978,-0.271,-0.025,-0.248,-1.434,3.361,23,0.638,94.925
FiCa,fica/spontF_240_yeah.wav,yeah,3.400,3.475,3.546,0.047,-0.108,-0.547,-3.188,7.184,33,15.504,89.117
FiCa,fica/spontD_173_yeah.wav,yeah,2.886,2.500,2.724,0.114,0.166,-0.336,-1.463,5.970,29,0.512,94.350
FiCa,fica/spontE_269_yeah.wav,yeah,3.770,2.917,3.611,0.043,-0.406,0.332,7.443,2.006,56,3.921,96.858
FiCa,fica/spontF_040_ah.wav,ah,3.306,3.554,3.490,-0.272,-0.704,-0.185,-3.672,5.735,77,3.529,93.933
FiCa,fica/PR_061_yeah.wav,yeah,3.360,3.016,3.286,0.116,-0.583,0.265,-2.970,5.354,64,0.507,98.066
FiCa,fica/Sy_055_oh.wav,oh,3.196,3.548,3.276,-0.205,-0.500,-0.354,-4.275,6.839,53,3.433,93.514
FiCa,fica/spontB_150_yeah.wav,yeah,3.377,2.922,3.183,-0.089,-0.312,0.190,-2.161,5.734,61,1.585,93.959
FiCa,fica/spontB_183_mhm.wav,mhm,3.330,2.966,3.290,-0.439,-0.148,-0.222,-1.957,4.379,33,7.893,96.822
FiCa,fica/PR_062_yeah.wav,yeah,3.454,2.780,3.192,0.220,-0.082,-0.052,8.167,2.841,26,4.583,95.033
FiCa,fica/spontC_171_uh-huh.wav,uh-huh,3.526,3.598,3.782,-0.277,-0.364,-0.459,-3.258,6.678,33,5.998,97.545
FiCa,fica/spontE_276_yeah.wav,yeah,3.426,2.456,3.211,0.327,0.004,-0.027,7.833,2.729,24,1.819,96.414
FiCa,fica/spontC_173_ah.wav,ah,3.112,3.407,3.313,-0.278,-0.605,-0.067,-4.184,6.476,82,12.867,88.578
FiCa,fica/spontA_337_yeah.wav,yeah,3.114,2.650,2.826,0.209,0.046,-0.198,7.702,2.892,23,0.106,96.025
FiCa,fica/spontE_174_ooh.wav,ooh,3.218,2.644,3.109,-0.233,-0.132,-0.180,-1.934,4.670,46,3.107,96.532
FiCa,fica/PS_010_oh.wav,oh,3.312,3.785,3.571,-0.212,-0.709,-0.275,-3.799,5.995,114,5.586,93.416
FiCa,fica/spontA_211_yeah.wav,yeah,3.985,3.343,3.995,0.140,-0.538,0.144,7.696,1.907,47,1.506,96.803
FiCa,fica/spontA_413_uh-huh.wav,uh-huh,3.313,3.085,3.394,-0.441,-0.229,-0.346,-1.836,3.328,29,4.189,95.831
FiCa,fica/Sy_006_oh.wav,oh,3.227,3.529,3.365,-0.168,-0.585,-0.266,-3.835,6.211,106,2.204,93.382
FiCa,fica/PS_145_wow.wav,wow,3.821,4.402,3.996,-0.140,-0.462,-0.371,-0.438,14.732,62,10.440,87.865
FiCa,fica/spontB_195_okay.wav,okay,3.358,2.913,3.136,-0.257,-0.278,-0.291,-0.737,-2.237,35,6.836,95.065
FiCa,fica/spontC_378_uh-huh.wav,uh-huh,3.407,3.394,3.573,-0.364,-0.397,-0.414,-3.193,6.413,28,5.601,94.503
FiCa,fica/PS_026_yes.wav,yes,3.977,3.315,3.828,-0.125,-0.377,-0.073,9.394,2.834,44,1.763,92.925
FiCa,fica/spontF_362_yeah.wav,yeah,3.803,3.344,3.882,0.135,-0.109,-0.415,-2.913,6.957,31,5.857,97.164
FiCa,fica/NS_039_ah.wav,ah,3.044,3.464,3.125,-0.244,-0.602,-0.130,-4.141,6.270,53,13.752,90.908
FiCa,fica/PR_038_yeah.wav,yeah,3.754,3.005,3.577,0.013,-0.422,0.076,-2.411,5.196,50,5.149,94.466
FiCa,fica/spontE_162_yeah.wav,yeah,3.578,2.960,3.439,-0.024,-0.518,0.362,7.140,1.745,75,14.138,89.152
FiCa,fica/NS_103_oh.wav,oh,3.140,3.419,3.230,-0.246,-0.472,-0.251,-4.286,6.698,53,1.284,94.753
FiCa,fica/spontB_324_mhm.wav,mhm,3.215,2.602,3.072,-0.409,-0.115,-0.008,-1.450,4.646,55,2.214,93.892
FiCa,fica/spontE_120_mhm.wav,mhm,2.994,2.658,2.895,-0.411,-0.062,-0.182,-1.869,3.969,31,2.675,94.915
FiCa,fica/spontC_304_mhm.wav,mhm,3.125,2.852,3.157,-0.351,-0.135,-0.290,-2.042,4.164,28,4.336,97.319
FiCa,fica/spontC_195_uh-huh.wav,uh-huh,3.499,3.233,3.641,-0.385,-0.269,-0.426,-2.272,4.075,32,3.972,97.412
FiCa,fica/spontF_268_yeah.wav,yeah,3.475,2.945,3.447,0.197,-0.128,-0.194,7.729,2.998,26,3.056,100.382
FiCa,fica/spontD_170_yeah.wav,yeah,3.166,2.482,2.787,0.125,-0.051,0.153,7.233,1.927,43,1.588,92.909
FiCa,fica/spontD_038_mhm.wav,mhm,2.978,2.324,2.767,-0.390,0.100,-0.229,-1.137,3.922,30,1.681,93.565
FiCa,fica/spont_220_yeah.wav,yeah,3.293,2.738,3.059,0.092,-0.160,0.052,7.369,2.733,41,3.757,94.953
FiCa,fica/spontC_243_mhm.wav,mhm,3.273,2.837,3.248,-0.327,-0.015,-0.309,-1.808,4.033,29,3.312,97.109
FiCa,fica/PS_151_wow.wav,wow,3.669,4.112,3.761,-0.131,-0.487,-0.248,-0.574,14.737,83,1.570,93.235
FiCa,fica/spontA_275_ah.wav,ah,3.018,3.196,3.036,-0.230,-0.485,-0.124,-3.633,6.434,61,1.608,93.630
FiCa,fica/NegS_004_ooh.wav,ooh,3.038,3.317,3.207,-0.207,-0.707,-0.105,-3.522,5.738,72,3.748,93.646
FiCa,fica/PS_088_wow.wav,wow,3.662,4.277,3.834,-0.150,-0.416,-0.336,-0.697,14.907,79,15.898,86.921
FiCa,fica/sun2_001_really.wav,really,3.275,3.807,3.449,-0.099,-0.339,-0.320,-6.623,15.295,48,3.049,96.161
FiCa,fica/spontF_109_oh.wav,oh,3.022,2.787,3.006,0.049,0.120,-0.537,-2.713,4.724,13,6.286,93.208
FiCa,fica/spontA_103_uh-huh.wav,uh-huh,3.575,3.223,3.702,-0.403,-0.310,-0.408,-1.914,2.466,29,4.339,95.886
FiCa,fica/spontC_327_mhm.wav,mhm,3.256,2.952,3.397,-0.390,-0.106,-0.378,-1.142,3.811,28,4.819,96.806
FiCa,fica/spontB_379_yeah.wav,yeah,3.401,2.942,3.441,0.368,-0.181,0.125,7.369,2.467,28,17.302,93.960
FiCa,fica/spontD_081_mhm.wav,mhm,3.409,2.977,3.457,-0.508,-0.287,-0.096,-1.429,3.810,39,5.838,96.414
FiCa,fica/NS_095_ah.wav,ah,3.098,3.534,3.220,-0.272,-0.555,-0.235,-3.727,6.197,71,2.232,94.034
FiCa,fica/spontF_643_okay.wav,okay,2.853,2.435,2.529,0.000,-0.407,-0.215,-0.667,-2.100,31,11.036,94.064
FiCa,fica/spontC_182_yeah.wav,yeah,3.512,2.899,3.378,0.121,-0.260,0.250,7.275,2.006,47,13.635,89.244
FiCa,fica/PS_077_wow.wav,wow,3.618,3.969,3.737,-0.026,-0.305,-0.394,-0.870,14.654,56,3.878,93.021
FiCa,fica/spontD_364_yeah.wav,yeah,3.508,2.733,3.373,0.113,-0.377,0.319,7.212,1.867,62,2.393,96.005
FiCa,fica/spontF_494_uh-huh.wav,uh-huh,3.453,3.190,3.504,-0.489,-0.329,-0.298,-1.695,2.832,31,4.835,95.619
FiCa,fica/spontA_043_yeah.wav,yeah,3.897,3.264,3.920,-0.008,-0.458,0.034,-3.114,6.045,33,4.908,96.697
FiCa,fica/spontA_278_oh.wav,oh,3.022,3.634,3.232,-0.103,-0.466,-0.442,-3.780,6.372,45,5.172,94.041
FiCa,fica/spontA_269_mhm.wav,mhm,3.316,2.981,3.334,-0.290,-0.047,-0.333,-1.958,4.402,29,5.552,96.302
FiCa,fica/spontF_169_yeah.wav,yeah,2.969,2.504,2.763,0.074,0.178,-0.234,7.381,3.027,25,4.097,95.221
FiCa,fica/PS_161_wow.wav,wow,3.772,4.234,3.980,-0.280,-0.352,-0.458,-0.608,14.813,58,6.425,94.303
FiCa,fica/PS_199_ah.wav,ah,3.600,3.986,3.848,-0.259,-0.607,-0.149,-3.626,5.791,101,13.304,96.536
FiCa,fica/spontF_317_okay.wav,okay,3.197,2.714,3.010,-0.186,-0.475,-0.091,-0.914,-2.329,42,2.461,93.905
FiCa,fica/spontA_345_mhm.wav,mhm,3.368,2.841,3.417,-0.464,-0.216,-0.123,-1.326,3.650,48,2.616,95.412
FiCa,fica/spontD_074_yeah.wav,yeah,3.889,3.218,3.974,0.140,-0.621,0.211,8.683,2.098,66,2.836,95.230
FiCa,fica/spontA_399_uh-huh.wav,uh-huh,3.643,3.150,3.628,-0.385,-0.292,-0.476,-1.797,2.957,30,3.843,95.146
FiCa,fica/spontA_332_yeah.wav,yeah,3.338,2.509,3.018,0.039,-0.303,0.352,7.349,1.988,61,2.378,93.089
FiCa,fica/spontC_062_yeah.wav,yeah,3.801,3.073,3.795,0.199,-0.441,0.197,7.866,2.265,49,2.915,93.934
FiCa,fica/spontC_358_uh-huh.wav,uh-huh,3.534,3.121,3.563,-0.383,-0.252,-0.351,-1.800,2.688,37,2.505,95.501
FiCa,fica/spontB_292_yeah.wav,yeah,3.130,2.446,2.741,0.252,0.145,0.058,7.328,2.547,35,1.880,92.846
FiCa,fica/PR_019_yes.wav,yes,3.841,2.850,3.466,-0.117,-0.282,0.067,9.554,2.877,50,2.264,93.678
FiCa,fica/PS_143_aha.wav,aha,3.573,3.626,3.707,-0.315,-0.698,-0.147,-3.978,5.730,71,13.683,86.927
FiCa,fica/spontB_373_yeah.wav,yeah,3.058,2.572,2.952,-0.016,0.079,-0.415,-1.235,5.883,20,0.313,98.954
FiCa,fica/spontA_015_yeah.wav,yeah,3.427,3.090,3.458,0.122,-0.316,-0.026,7.560,2.877,50,3.949,94.777
FiCa,fica/NegS_042_oh.wav,oh,3.383,3.815,3.669,-0.297,-0.696,-0.239,-4.253,6.455,84,4.195,95.173
FiCa,fica/spontB_383_uh-huh.wav,uh-huh,3.356,3.052,3.346,-0.374,-0.164,-0.338,-1.711,3.117,39,3.954,96.542
FiCa,fica/spontE_032_uh-huh.wav,uh-huh,3.485,3.224,3.559,-0.408,-0.337,-0.392,-1.582,2.707,32,3.726,96.105
FiCa,fica/spontD_030_mhm.wav,mhm,3.184,2.758,3.226,-0.429,-0.106,-0.268,-1.760,3.911,29,5.916,95.831
FiCa,fica/spontF_629_ah.wav,ah,2.834,3.436,2.949,-0.133,-0.315,-0.305,-3.475,6.413,32,0.104,94.060
FiCa,fica/sun_016_exactly.wav,exactly,3.764,2.215,3.199,-0.158,0.018,0.479,11.720,14.040,47,1.975,94.307
FiCa,fica/spontE_290_yeah.wav,yeah,3.485,3.433,3.431,0.192,-0.210,-0.079,-1.977,6.362,56,5.024,94.832
FiCa,fica/spontF_320_oh.wav,oh,3.092,3.373,3.228,-0.250,-0.410,-0.161,-4.523,6.921,40,3.711,92.703
FiCa,fica/spontA_320_yeah.wav,yeah,3.093,2.937,3.062,0.175,-0.087,0.008,-1.941,5.297,45,5.776,93.557
FiCa,fica/spontB_121_mhm.wav,mhm,3.398,3.136,3.533,-0.299,-0.188,-0.284,-2.035,4.637,32,8.336,97.506
FiCa,fica/PS_037_wow.wav,wow,3.626,4.165,3.766,-0.097,-0.469,-0.382,-0.776,14.807,80,2.142,91.719
FiCa,fica/spontC_226_mhm.wav,mhm,3.300,2.800,3.242,-0.275,-0.027,-0.484,-1.976,4.260,30,4.465,95.286
FiCa,fica/PS_130_wow.wav,wow,3.839,4.267,4.053,-0.164,-0.550,-0.185,-1.454,14.186,110,10.325,94.697
FiCa,fica/spontB_019_okay.wav,okay,3.243,2.858,3.156,-0.104,-0.407,-0.260,-0.776,-2.127,12,1.397,92.869
FiCa,fica/PS_157_wow.wav,wow,3.649,4.079,3.863,-0.206,-0.503,-0.237,-0.427,14.746,111,16.044,88.081
FiCa,fica/spontA_200_mhm.wav,mhm,3.306,3.254,3.545,-0.390,-0.256,-0.202,-2.099,4.358,34,2.369,97.656
FiCa,fica/spontC_197_yeah.wav,yeah,3.266,2.673,3.097,0.170,-0.015,-0.251,0.236,3.539,33,4.211,94.834
FiCa,fica/spontE_118_mhm.wav,mhm,3.024,3.185,3.219,-0.180,-0.233,-0.230,-1.818,5.428,37,3.071,97.488
FiCa,fica/spontB_280_uh-huh.wav,uh-huh,3.571,3.191,3.619,-0.433,-0.246,-0.456,-2.385,4.149,30,8.055,97.257
FiCa,fica/NegS_014_ooh.wav,ooh,3.386,3.665,3.595,-0.312,-0.695,-0.112,-3.806,6.072,81,5.319,94.925
FiCa,fica/spontD_107_uh-huh.wav,uh-huh,3.582,3.364,3.790,-0.394,-0.437,-0.326,-1.881,2.575,35,4.791,95.397
FiCa,fica/PS_097_wow.wav,wow,3.794,4.144,3.989,-0.126,-0.601,-0.291,-0.165,14.638,124,14.339,90.411
FiCa,fica/spontA_415_mhm.wav,mhm,3.433,2.906,3.304,-0.352,-0.055,-0.396,-1.872,4.234,32,6.148,95.577
FiCa,fica/spontF_101_yeah.wav,yeah,3.405,3.459,3.661,-0.128,-0.350,-0.106,-2.520,5.734,40,6.058,100.253
FiCa,fica/spontF_058_uh-huh.wav,uh-huh,3.510,3.336,3.683,-0.304,-0.352,-0.433,-2.757,4.809,29,4.168,97.789
FiCa,fica/spontE_124_yeah.wav,yeah,3.484,2.921,3.355,0.141,-0.446,0.269,7.137,1.848,66,13.429,90.662
FiCa,fica/PR_052_yeah.wav,yeah,3.567,3.407,3.436,0.162,-0.403,0.050,-3.063,5.966,50,1.681,94.724
FiCa,fica/spontD_195_mhm.wav,mhm,2.978,2.501,2.825,-0.413,-0.192,0.046,-0.951,4.714,62,2.951,92.877
FiCa,fica/spontF_625_yeah.wav,yeah,2.984,2.707,2.917,-0.013,0.081,-0.421,-1.555,5.674,28,4.054,94.233
FiCa,fica/spontF_222_yeah.wav,yeah,4.065,3.596,4.255,0.230,-0.543,-0.069,8.470,3.197,44,4.598,98.702
FiCa,fica/spontE_249_uh-huh.wav,uh-huh,3.231,2.673,3.071,-0.351,0.016,-0.404,-1.285,3.661,30,2.900,95.515
FiCa,fica/PS_074_wow.wav,wow,3.790,4.236,3.879,-0.145,-0.321,-0.329,-0.811,14.734,59,15.321,88.648
FiCa,fica/sun1_029_right.wav,right,3.321,2.025,2.742,-0.368,0.342,0.174,5.962,9.692,29,2.085,94.767
FiCa,fica/spontB_275_yeah.wav,yeah,3.178,2.687,2.875,0.193,0.040,0.017,7.724,2.700,25,3.793,94.022
FiCa,fica/spontB_240_mhm.wav,mhm,3.304,2.852,3.161,-0.297,0.014,-0.430,-2.073,4.651,26,3.329,95.014
FiCa,fica/spontE_261_uh-huh.wav,uh-huh,3.122,2.986,3.166,-0.404,-0.260,-0.237,-2.040,5.328,37,3.305,95.972
FiCa,fica/spontF_479_oh.wav,oh,3.255,3.642,3.466,-0.293,-0.674,-0.258,-3.675,6.063,73,3.476,95.324
FiCa,fica/NegS_011_ooh.wav,ooh,3.104,3.735,3.347,-0.254,-0.697,-0.211,-3.777,6.413,55,4.216,93.738
FiCa,fica/spontE_065_uh-huh.wav,uh-huh,2.952,2.629,2.877,-0.190,0.035,-0.246,-1.530,3.083,28,2.314,95.708
FiCa,fica/sun1_030_right.wav,right,3.440,2.360,2.850,-0.320,0.215,0.183,6.062,9.649,56,3.466,93.859
FiCa,fica/PS_101_wow.wav,wow,3.475,3.806,3.464,-0.061,-0.297,-0.399,-1.137,14.833,63,15.374,86.710
FiCa,fica/spontF_583_okay.wav,okay,3.441,3.254,3.385,0.046,-0.664,-0.072,-0.685,-2.399,77,15.212,90.624
FiCa,fica/spontC_323_yeah.wav,yeah,3.771,3.297,3.759,0.138,-0.590,0.164,-3.446,5.616,63,3.741,94.355
FiCa,fica/PS_064_wow.wav,wow,3.832,4.347,4.025,-0.218,-0.378,-0.389,-0.302,14.468,64,6.990,94.553
FiCa,fica/spontA_146_yeah.wav,yeah,3.874,2.650,3.665,0.063,-0.231,0.241,8.076,2.258,44,2.455,93.969
FiCa,fica/spontD_083_yeah.wav,yeah,3.403,2.869,3.182,0.107,-0.375,0.234,2.554,3.833,73,2.124,92.902
FiCa,fica/PS_105_wow.wav,wow,3.364,3.362,3.314,-0.138,-0.173,-0.325,-0.761,14.395,36,0.895,93.982
FiCa,fica/spontD_200_yeah.wav,yeah,3.161,2.417,2.813,0.199,-0.033,0.084,7.217,2.540,38,3.797,92.982
FiCa,fica/spontA_416_yeah.wav,yeah,3.201,2.694,3.077,0.196,0.146,-0.238,7.716,2.718,30,5.368,92.973
FiCa,fica/spontC_286_okay.wav,okay,3.110,2.640,2.895,-0.178,-0.292,-0.269,-0.668,-1.958,24,4.039,93.253
FiCa,fica/sun_020_yup.wav,yup,4.015,2.957,3.672,-0.000,-0.287,0.109,8.408,3.638,38,6.461,91.954
FiCa,fica/NegS_001_ooh.wav,ooh,3.475,3.788,3.678,-0.282,-0.753,-0.181,-3.717,5.922,76,7.841,95.936
FiCa,fica/spontD_337_uh-huh.wav,uh-huh,2.997,3.055,3.108,-0.356,-0.249,-0.244,-2.177,4.879,28,1.036,95.291
FiCa,fica/spontE_248_yeah.wav,yeah,3.196,2.783,2.965,0.093,-0.192,-0.171,-1.633,5.485,38,1.426,96.027
FiCa,fica/spontE_239_yeah.wav,yeah,3.369,2.784,3.228,-0.070,-0.307,0.208,7.111,1.813,52,1.970,95.904
FiCa,fica/spontE_090_uh-huh.wav,uh-huh,3.379,3.021,3.335,-0.431,-0.197,-0.252,-2.130,4.467,32,3.630,96.679
FiCa,fica/spontB_313_yeah.wav,yeah,3.356,2.873,3.165,0.150,-0.386,0.276,7.087,1.806,66,1.932,92.252
FiCa,fica/spontA_387_yeah.wav,yeah,3.308,2.307,2.974,0.159,-0.022,-0.040,8.297,3.310,12,0.675,79.547
FiCa,fica/spontD_383_okay.wav,okay,3.411,2.865,3.349,-0.136,-0.579,-0.189,-0.729,-2.408,25,2.965,93.863
FiCa,fica/spontC_313_mhm.wav,mhm,3.332,2.929,3.409,-0.335,-0.170,-0.398,-2.066,4.037,27,4.806,97.708
FiCa,fica/spontF_575_uh-huh.wav,uh-huh,3.152,2.882,3.149,-0.456,-0.143,-0.228,-1.507,3.251,33,1.873,94.941
FiCa,fica/spontE_152_okay.wav,okay,3.101,2.393,2.843,-0.010,-0.261,-0.332,-0.539,-2.276,33,3.973,93.044
FiCa,fica/spontC_356_mhm.wav,mhm,3.344,2.805,3.346,-0.432,-0.256,-0.286,-1.345,3.502,38,4.017,95.824
FiCa,fica/spontC_139_yeah.wav,yeah,4.008,3.174,4.005,0.068,-0.390,-0.121,8.028,2.963,35,5.990,95.664
FiCa,fica/PS_065_wow.wav,wow,3.960,4.464,4.192,-0.087,-0.414,-0.463,-0.614,14.754,54,4.775,92.794
FiCa,fica/spontB_356_mhm.wav,mhm,3.468,3.102,3.539,-0.466,-0.250,-0.167,-1.824,4.180,38,4.324,97.011
FiCa,fica/PS_076_wow.wav,wow,3.661,4.089,3.730,-0.154,-0.574,-0.214,-0.527,14.629,108,2.497,91.562
FiCa,fica/NegS_038_ooh.wav,ooh,3.342,3.865,3.718,-0.239,-0.746,-0.066,-3.573,5.733,62,3.859,94.237
FiCa,fica/PR_046_mhm.wav,mhm,3.207,2.726,3.235,-0.437,-0.500,0.194,-2.419,5.368,70,2.163,96.994
FiCa,fica/spontD_270_yeah.wav,yeah,3.140,2.779,3.134,0.110,-0.091,-0.218,6.208,2.630,42,2.563,93.982
FiCa,fica/spontC_135_yeah.wav,yeah,3.594,2.972,3.641,0.183,-0.474,0.146,7.667,1.932,42,1.385,99.139
FiCa,fica/spontC_224_yeah.wav,yeah,3.387,2.542,3.239,0.282,-0.371,0.330,7.435,1.910,56,2.715,92.474
FiCa,fica/spontA_110_yeah.wav,yeah,3.395,2.738,3.189,0.194,-0.324,0.297,7.201,1.954,71,2.558,92.960
FiCa,fica/PR_027_yep.wav,yep,3.570,2.329,3.197,0.053,-0.028,-0.020,7.990,3.916,18,1.791,96.281
FiCa,fica/spontC_100_oh.wav,oh,3.161,3.494,3.312,-0.250,-0.477,-0.378,-3.817,6.519,38,8.791,95.011
FiCa,fica/spontC_134_okay.wav,okay,3.439,2.962,3.405,-0.116,-0.521,-0.128,-0.823,-2.266,43,2.917,92.861
FiCa,fica/sun_037_absolutely.wav,absolutely,4.022,2.359,3.373,-0.185,-0.132,0.351,12.841,12.548,65,2.713,94.747
FiCa,fica/spontA_153_mhm.wav,mhm,3.514,3.089,3.616,-0.407,-0.225,-0.370,-1.656,3.824,32,6.582,96.948
FiCa,fica/spontE_294_mhm.wav,mhm,3.247,2.911,3.245,-0.394,-0.119,-0.198,-1.591,4.738,40,3.129,96.952
FiCa,fica/NegS_053_ooh.wav,ooh,3.353,3.520,3.488,-0.222,-0.745,-0.030,-3.627,5.563,87,3.664,93.715
FiCa,fica/spontC_125_yeah.wav,yeah,3.506,2.387,3.188,0.125,-0.143,0.185,7.344,2.253,47,3.112,93.063
FiCa,fica/spontB_224_yeah.wav,yeah,3.289,2.837,3.065,0.162,-0.280,0.213,7.081,1.847,64,2.866,93.002
FiCa,fica/spontC_132_uh-huh.wav,uh-huh,3.843,3.377,4.071,-0.410,-0.530,-0.280,-1.847,2.852,34,5.937,99.688
FiCa,fica/spontB_187_mhm.wav,mhm,3.395,2.991,3.423,-0.401,-0.215,-0.268,-1.938,4.176,33,5.240,96.994
FiCa,fica/spontE_170_yeah.wav,yeah,3.230,2.963,2.945,0.185,-0.188,0.101,-1.569,6.511,59,2.711,94.165
FiCa,fica/PS_117_wow.wav,wow,3.673,4.071,3.963,-0.191,-0.615,-0.198,-3.744,5.849,149,20.580,90.924
FiCa,fica/spontD_049_yeah.wav,yeah,3.375,2.541,3.123,0.164,-0.041,0.098,7.568,2.423,37,3.622,92.392
